WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011673,1,0.6,PFOA,6.52908315265947,3.13559499382637e-23,True,up
WBGene00000372,1,0.9666666666666667,PFOA,8.11282374232878,6.17920936578313e-19,True,up
WBGene00020394,1,1.0,PFOA,3.74648951152504,2.36850355343274e-17,True,up
WBGene00019515,1,0.9333333333333333,PFOA,3.31806944051176,2.36850355343274e-17,True,up
WBGene00008519,1,1.0,PFOA,3.23555605871846,3.53920252801209e-17,True,up
WBGene00010904,1,0.9666666666666667,PFOA,2.02669236474941,4.5927114640487603e-17,True,up
WBGene00018206,1,0.9666666666666667,PFOA,2.47322784218378,3.34361060960393e-15,True,up
WBGene00007946,1,0.9666666666666667,PFOA,5.28621572134832,9.34818961214059e-15,True,up
WBGene00021567,1,1.0,PFOA,9.57833183819948,1.02272226846497e-14,True,up
WBGene00018913,1,1.0,PFOA,9.07180303624792,1.19760280603077e-14,True,up
WBGene00016340,1,0.9666666666666667,PFOA,6.2565326291282,1.91147225532238e-14,True,up
WBGene00022261,1,0.9666666666666667,PFOA,2.60212427418741,4.11472176260862e-14,True,up
WBGene00009255,1,1.0,PFOA,6.48728882999237,9.53507445916338e-14,True,up
WBGene00015449,1,1.0,PFOA,2.35754690991799,1.55620909880843e-12,True,up
WBGene00003995,1,0.9666666666666667,PFOA,1.57102382341329,1.0098404046464699e-11,True,up
WBGene00000412,1,0.9666666666666667,PFOA,2.38283593486822,2.3245264593446497e-11,True,up
WBGene00010791,1,0.9666666666666667,PFOA,3.51036187996437,6.028049427329449e-11,True,up
WBGene00008043,1,0.9666666666666667,PFOA,2.00850599299248,6.71716808179819e-11,True,up
WBGene00009256,1,1.0,PFOA,0.886850002825577,9.34465111038248e-11,True,up
WBGene00017244,1,0.9666666666666667,PFOA,1.37579728721921,1.17443398684087e-10,True,up
WBGene00000972,1,1.0,PFOA,2.18876498684757,1.87979388596175e-10,True,up
WBGene00008803,1,0.9,PFOA,1.07369512632622,1.00205586143523e-08,True,up
WBGene00020592,1,0.9666666666666667,PFOA,0.764277801448802,5.95511019305228e-08,True,up
WBGene00013284,1,1.0,PFOA,0.79350611578963,1.32669248426068e-07,True,up
WBGene00219274,1,0.9666666666666667,PFOA,2.50571681866216,1.69976897655554e-07,True,up
WBGene00022267,1,0.8,PFOA,2.80903154464549,4.64329140556752e-07,True,up
WBGene00011800,1,0.9666666666666667,PFOA,1.686025153754,8.78267055065845e-07,True,up
WBGene00022260,1,1.0,PFOA,0.800194995421048,1.37937364404858e-06,True,up
WBGene00019089,1,0.9666666666666667,PFOA,3.52535919310834,1.44735777385444e-06,True,up
WBGene00007183,1,0.9666666666666667,PFOA,2.74976058704419,1.62047871188284e-05,True,up
WBGene00017438,1,0.9,PFOA,1.85193209167594,1.86058088441433e-05,True,up
WBGene00000981,1,0.9,PFOA,0.950348547932186,3.95919741702628e-05,True,up
WBGene00003611,1,1.0,PFOA,0.664606608942638,4.20675921218334e-05,True,up
WBGene00007368,1,0.9333333333333333,PFOA,1.06430488556109,5.10368630789509e-05,True,up
WBGene00015887,1,1.0,PFOA,0.577802617722851,8.48466288500899e-05,True,up
WBGene00004059,1,0.9666666666666667,PFOA,0.380217410414128,0.0001123667791369,True,up
WBGene00013875,1,0.9333333333333333,PFOA,1.24843454686886,0.0001690866845596,True,up
WBGene00007331,1,1.0,PFOA,-0.670936324920295,0.0003082562403746,True,down
WBGene00019886,1,0.9666666666666667,PFOA,4.24413409905575,0.0004813580010247,True,up
WBGene00009165,1,1.0,PFOA,0.636715769873706,0.000485411332885,True,up
WBGene00001480,1,1.0,PFOA,0.706298270516018,0.000584086264953,True,up
WBGene00007228,1,0.9666666666666667,PFOA,0.898321832117158,0.0007005696954849,True,up
WBGene00002260,1,0.9,PFOA,1.43347424103591,0.0010003727854228,True,up
WBGene00009048,1,0.9,PFOA,-0.770081727084882,0.0012095389478322,True,down
WBGene00011105,1,1.0,PFOA,0.820370574427773,0.0015792788945815,True,up
WBGene00022076,1,1.0,PFOA,-0.717650265063836,0.0017216293853708,True,down
WBGene00013176,1,1.0,PFOA,0.381301954310431,0.002497959280017,True,up
WBGene00017537,1,1.0,PFOA,0.841961908409096,0.0042981572132787,True,up
WBGene00013594,1,0.9666666666666667,PFOA,0.709369194723608,0.0045077128984594,True,up
WBGene00011676,1,1.0,PFOA,0.613852446734524,0.0050328908284983,True,up
WBGene00004990,1,0.9,PFOA,-0.339895538051508,0.0070781973694909,True,down
WBGene00004930,1,0.9333333333333333,PFOA,0.520227165506249,0.0073175014368871,True,up
WBGene00017022,1,0.9666666666666667,PFOA,0.853941225077801,0.0077309097589538,True,up
WBGene00020989,1,1.0,PFOA,0.418401579905838,0.0077309097589538,True,up
WBGene00009259,1,0.6666666666666666,PFOA,0.26793798401269,0.0098659900955896,True,up
WBGene00015896,1,1.0,PFOA,0.999684194439743,0.0100092689553657,True,up
WBGene00011122,1,0.6666666666666666,PFOA,0.234576912686017,0.0105509762282229,True,up
WBGene00017123,1,0.8666666666666667,PFOA,0.500054215063071,0.0124538146364484,True,up
WBGene00007073,1,0.8666666666666667,PFOA,0.708017872447388,0.0186568661075173,True,up
WBGene00019599,1,0.6333333333333333,PFOA,0.41418564308372,0.0194181568426786,True,up
WBGene00010660,1,0.8666666666666667,PFOA,0.405190879842984,0.0232036535591703,True,up
WBGene00021532,1,0.9666666666666667,PFOA,-0.30063981166779,0.0240499995121142,True,down
WBGene00014864,1,0.9666666666666667,PFOA,-0.639293749283227,0.0290865163160178,True,down
WBGene00004195,1,0.8,PFOA,0.334167214721933,0.0337870203384352,True,up
WBGene00008538,1,1.0,PFOA,-0.847607182326569,0.0343267899548581,True,down
WBGene00011076,1,1.0,PFOA,1.44840337336204,0.0357557076452461,True,up
WBGene00009706,1,0.9666666666666667,PFOA,-1.22857492659215,0.0363481487283767,True,down
WBGene00007130,1,0.8666666666666667,PFOA,0.525004673611638,0.038287363524509,True,up
WBGene00015087,1,0.9666666666666667,PFOA,0.500593144201927,0.0400410823860521,True,up
WBGene00004191,1,0.9333333333333333,PFOA,0.370261752910707,0.0407014480729924,True,up
WBGene00016425,1,0.9666666666666667,PFOA,0.918129759505336,0.0472260014234536,True,up
WBGene00012251,1,1.0,PFOA,-0.41503210522768,0.0472260014234536,True,down
WBGene00010470,1,0.9333333333333333,PFOA,0.762305878639267,0.0486233366736051,True,up
WBGene00009450,1,1.0,PFOA,0.377558221662868,0.0490162330595173,True,up
WBGene00000996,1,0.5666666666666667,PFOA,0.273786011559053,0.0526798843204415,False,up
WBGene00007848,1,0.9666666666666667,PFOA,0.299715915197849,0.0527084688868795,False,up
WBGene00004001,1,0.9666666666666667,PFOA,-0.536194891745602,0.0547949196076195,False,down
WBGene00019268,1,1.0,PFOA,-0.590604271191189,0.0568696873201246,False,down
WBGene00044811,1,0.9333333333333333,PFOA,0.930296294718881,0.0607858673471323,False,up
WBGene00021768,1,0.8666666666666667,PFOA,0.912763324388221,0.0649152627085353,False,up
WBGene00009526,1,0.9666666666666667,PFOA,1.40581314543876,0.0739625913532701,False,up
WBGene00010296,1,0.9333333333333333,PFOA,0.582345504352101,0.0847824557056715,False,up
WBGene00003767,1,0.9,PFOA,-0.820729070052292,0.0936970162451393,False,down
WBGene00001942,1,1.0,PFOA,-0.957963214853517,0.0991898318651312,False,down
WBGene00017200,1,1.0,PFOA,-1.44083641682677,0.0991898318651312,False,down
WBGene00021583,1,0.9666666666666667,PFOA,0.410818147837701,0.102575946597743,False,up
WBGene00010605,1,1.0,PFOA,0.241785243938166,0.120627641484685,False,up
WBGene00016159,1,1.0,PFOA,0.28202101902186,0.121634123110074,False,up
WBGene00016781,1,1.0,PFOA,-0.3352329396515,0.126023532364028,False,down
WBGene00010931,1,1.0,PFOA,-0.70612214000316,0.128281959602934,False,down
WBGene00019458,1,1.0,PFOA,-0.4802903377522,0.133546038125772,False,down
WBGene00009347,1,0.6333333333333333,PFOA,0.305910786369933,0.135281243697794,False,up
WBGene00015469,1,0.9,PFOA,0.356429682551136,0.144317364069978,False,up
WBGene00010515,1,1.0,PFOA,-0.47848912109886,0.144317364069978,False,down
WBGene00001753,1,0.8666666666666667,PFOA,0.950194911709019,0.17259419863831,False,up
WBGene00077692,1,0.9666666666666667,PFOA,1.23098316209383,0.175340405470013,False,up
WBGene00018424,1,1.0,PFOA,-0.816498814112619,0.175340405470013,False,down
WBGene00007153,1,1.0,PFOA,0.305301558623341,0.182461894049767,False,up
WBGene00206371,1,1.0,PFOA,-0.84257673800199,0.188459212546396,False,down
WBGene00019730,1,1.0,PFOA,-0.400708713071537,0.188586106009206,False,down
WBGene00021873,1,0.9,PFOA,-0.709196720314976,0.189950305734446,False,down
WBGene00021582,1,1.0,PFOA,1.26476173690453,0.190758951894356,False,up
WBGene00006636,1,1.0,PFOA,-0.271697794045729,0.190758951894356,False,down
WBGene00013597,1,1.0,PFOA,0.195449373074485,0.191296873372414,False,up
WBGene00007565,1,1.0,PFOA,-0.686490553234497,0.19298900579406,False,down
WBGene00004193,1,1.0,PFOA,0.295320454995452,0.196404522907302,False,up
WBGene00007358,1,0.9,PFOA,-1.00762040194124,0.200308812370929,False,down
WBGene00004999,1,1.0,PFOA,-0.272055135837265,0.213580166119699,False,down
WBGene00019968,1,0.6,PFOA,1.08141713828506,0.216783851755186,False,up
WBGene00019060,1,0.9,PFOA,0.421332620185174,0.217151092461583,False,up
WBGene00010630,1,0.9333333333333333,PFOA,0.321424580713736,0.217151092461583,False,up
WBGene00000991,1,1.0,PFOA,0.346344477259511,0.22219180895855,False,up
WBGene00008644,1,0.6,PFOA,-0.462655175854928,0.22492499071968,False,down
WBGene00013419,1,0.9666666666666667,PFOA,-0.666840909564554,0.231987681169927,False,down
WBGene00008810,1,0.9666666666666667,PFOA,0.952326019677049,0.233335300423285,False,up
WBGene00043062,1,1.0,PFOA,-0.445364236976044,0.239437255466088,False,down
WBGene00017625,1,0.9666666666666667,PFOA,0.422211094097146,0.263657537077617,False,up
WBGene00011675,1,0.9333333333333333,PFOA,1.26450926210303,0.271472138176204,False,up
WBGene00013901,1,0.9666666666666667,PFOA,0.654170544891117,0.273278659139343,False,up
WBGene00009648,1,1.0,PFOA,-0.333077300195475,0.280209563863155,False,down
WBGene00015768,1,0.9666666666666667,PFOA,0.363643706948805,0.286375219073936,False,up
WBGene00008575,1,1.0,PFOA,1.10790864231153,0.301046843631133,False,up
WBGene00001536,1,1.0,PFOA,0.422949544844922,0.31449311871055,False,up
WBGene00003907,1,0.9666666666666667,PFOA,0.261638286380299,0.316348335465987,False,up
WBGene00018067,1,1.0,PFOA,-0.346623635924775,0.320385214144787,False,down
WBGene00004003,1,0.9666666666666667,PFOA,0.379221319602248,0.333328586643211,False,up
WBGene00013035,1,1.0,PFOA,-0.223009257208056,0.338468018652207,False,down
WBGene00014113,1,1.0,PFOA,-0.396324823003656,0.340503865824195,False,down
WBGene00016782,1,0.9,PFOA,-0.374608937198765,0.341906668403052,False,down
WBGene00004804,1,1.0,PFOA,0.243917402417247,0.343734356080587,False,up
WBGene00018912,1,0.9666666666666667,PFOA,2.11064018613458,0.352028250000684,False,up
WBGene00008694,1,0.9333333333333333,PFOA,0.200076824105633,0.352028250000684,False,up
WBGene00002056,1,1.0,PFOA,-0.206354513396149,0.352028250000684,False,down
WBGene00020743,1,1.0,PFOA,-0.728374263528334,0.352028250000684,False,down
WBGene00000409,1,0.6333333333333333,PFOA,-0.208735847207652,0.355784833865524,False,down
WBGene00014172,1,0.9666666666666667,PFOA,0.207624194817583,0.375125703783986,False,up
WBGene00000439,1,0.9666666666666667,PFOA,-0.344099849512971,0.410000284296314,False,down
WBGene00002855,1,1.0,PFOA,0.147916814877058,0.411869268939627,False,up
WBGene00013541,1,0.9666666666666667,PFOA,0.306161237070067,0.41460889061483,False,up
WBGene00018802,1,0.5666666666666667,PFOA,-0.186241366058848,0.41460889061483,False,down
WBGene00017072,1,0.9333333333333333,PFOA,0.911455776040924,0.419411457097279,False,up
WBGene00017023,1,0.9666666666666667,PFOA,0.202837547379432,0.419411457097279,False,up
WBGene00019644,1,0.9666666666666667,PFOA,-0.707395536706961,0.428419458988551,False,down
WBGene00011967,1,1.0,PFOA,-0.19533493566187,0.441693458810913,False,down
WBGene00010471,1,0.9666666666666667,PFOA,-0.154545738273501,0.444906325882877,False,down
WBGene00011767,1,0.9666666666666667,PFOA,-0.20200436942087,0.444906325882877,False,down
WBGene00009824,1,1.0,PFOA,-0.684022905812915,0.444906325882877,False,down
WBGene00007138,1,1.0,PFOA,0.453418931574735,0.470104463058072,False,up
WBGene00000781,1,1.0,PFOA,-0.407993403506401,0.471455294544217,False,down
WBGene00003769,1,0.9666666666666667,PFOA,-0.58044777558839,0.483245706281864,False,down
WBGene00001754,1,0.9666666666666667,PFOA,0.416372932291729,0.48608939679696,False,up
WBGene00008564,1,1.0,PFOA,0.20587274694341,0.48608939679696,False,up
WBGene00003763,1,0.9666666666666667,PFOA,-1.16712951357228,0.48608939679696,False,down
WBGene00000216,1,0.9666666666666667,PFOA,0.152676878755644,0.491890819839642,False,up
WBGene00019552,1,1.0,PFOA,-0.721473236320888,0.496555008505021,False,down
WBGene00019895,1,1.0,PFOA,-0.257580526407378,0.519419049946759,False,down
WBGene00021683,1,1.0,PFOA,0.16814500476407,0.522011167260407,False,up
WBGene00022504,1,1.0,PFOA,-0.803710580054808,0.522011167260407,False,down
WBGene00000116,1,0.9,PFOA,0.260336848609868,0.529920329928024,False,up
WBGene00007015,1,1.0,PFOA,-0.341269570778951,0.539975406735326,False,down
WBGene00012855,1,0.7666666666666667,PFOA,0.608746841774579,0.540309478856768,False,up
WBGene00013904,1,0.9666666666666667,PFOA,0.437416385896769,0.540309478856768,False,up
WBGene00014091,1,0.9666666666666667,PFOA,-0.188734192129252,0.540309478856768,False,down
WBGene00006975,1,1.0,PFOA,0.117145748548046,0.544941380720787,False,up
WBGene00007455,1,0.5,PFOA,-0.277838949894349,0.565729483581765,False,down
WBGene00010558,1,1.0,PFOA,0.218411015484461,0.576505892378517,False,up
WBGene00018860,1,0.9666666666666667,PFOA,0.200092379207832,0.576505892378517,False,up
WBGene00015125,1,1.0,PFOA,0.173295099623853,0.576505892378517,False,up
WBGene00011564,1,1.0,PFOA,0.14352351821197,0.576505892378517,False,up
WBGene00002891,1,0.6,PFOA,0.132974014401475,0.576505892378517,False,up
WBGene00017506,1,1.0,PFOA,-0.496191811827008,0.5926542866549,False,down
WBGene00004124,1,0.9333333333333333,PFOA,0.277742242975048,0.593414416668255,False,up
WBGene00017688,1,0.9,PFOA,-0.296720312434155,0.595916580725696,False,down
WBGene00003093,1,1.0,PFOA,-1.08280137753864,0.596666506182041,False,down
WBGene00304806,1,0.9333333333333333,PFOA,-0.466500862773378,0.61181553489438,False,down
WBGene00022457,1,0.9,PFOA,0.25274385828995,0.613124393362065,False,up
WBGene00020862,1,0.5,PFOA,-0.232379788091903,0.617859293737456,False,down
WBGene00235113,1,0.9666666666666667,PFOA,-0.668441574874068,0.619790244262606,False,down
WBGene00001545,1,0.9,PFOA,0.65802594435116,0.623559897346703,False,up
WBGene00000795,1,1.0,PFOA,-0.199461227926199,0.633937601110349,False,down
WBGene00006979,1,1.0,PFOA,0.723937318436937,0.636591879165852,False,up
WBGene00012597,1,1.0,PFOA,0.748327983270697,0.637921503440386,False,up
WBGene00270321,1,0.9666666666666667,PFOA,0.737767095820494,0.637921503440386,False,up
WBGene00009430,1,0.9666666666666667,PFOA,0.387917520084178,0.637921503440386,False,up
WBGene00003828,1,1.0,PFOA,-0.360089294621738,0.637921503440386,False,down
WBGene00003765,1,1.0,PFOA,-0.588394424925026,0.637921503440386,False,down
WBGene00009124,1,1.0,PFOA,0.233888767029131,0.642960641866671,False,up
WBGene00014052,1,0.6,PFOA,-0.451072378580842,0.647578727869458,False,down
WBGene00000799,1,1.0,PFOA,0.336397362049878,0.648824855646826,False,up
WBGene00013261,1,0.9333333333333333,PFOA,0.242612757665315,0.648824855646826,False,up
WBGene00018806,1,1.0,PFOA,-0.458501640243557,0.648824855646826,False,down
WBGene00003771,1,1.0,PFOA,-0.561198816330516,0.648824855646826,False,down
WBGene00044028,1,1.0,PFOA,-0.49626652995555,0.657479905895704,False,down
WBGene00015277,1,0.9,PFOA,0.695752007443762,0.667131176737407,False,up
WBGene00011532,1,1.0,PFOA,-0.264358632950643,0.667131176737407,False,down
WBGene00007404,1,0.5,PFOA,-0.532836753679408,0.672454436206658,False,down
WBGene00001572,1,0.9,PFOA,0.195603560616815,0.679406704845759,False,up
WBGene00000988,1,1.0,PFOA,0.432917769737474,0.680019019455984,False,up
WBGene00019249,1,1.0,PFOA,0.148793436582608,0.68460111604347,False,up
