WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011673,1,0.6,PFBS,9.12043212396407,5.051550772973879e-28,True,up
WBGene00010904,1,0.9666666666666667,PFBS,3.81614624443736,3.60009476332363e-26,True,up
WBGene00019515,1,0.9333333333333333,PFBS,5.6135833159229,2.20599150108805e-25,True,up
WBGene00018206,1,0.9666666666666667,PFBS,5.03922197017102,2.4471381131025603e-25,True,up
WBGene00000372,1,0.9666666666666667,PFBS,10.0599466687555,1.71925692109122e-23,True,up
WBGene00017244,1,0.9666666666666667,PFBS,3.26787381441566,2.35389400147374e-22,True,up
WBGene00000412,1,0.9666666666666667,PFBS,4.65358558194723,4.89724011050835e-22,True,up
WBGene00018913,1,1.0,PFBS,11.6927777114814,7.55310909763091e-22,True,up
WBGene00021567,1,1.0,PFBS,12.2182467008493,1.98738648005921e-21,True,up
WBGene00003995,1,0.9666666666666667,PFBS,3.09760083164359,2.35396032410467e-21,True,up
WBGene00002260,1,0.9,PFBS,4.56159690739197,3.16804821433484e-21,True,up
WBGene00015894,1,1.0,PFBS,5.36806444979877,7.0015497174192e-20,True,up
WBGene00011800,1,0.9666666666666667,PFBS,4.24189882518978,1.9744147124386902e-19,True,up
WBGene00015623,1,1.0,PFBS,4.14973799552426,3.67170743950448e-17,True,up
WBGene00020592,1,0.9666666666666667,PFBS,1.40103753194044,5.09137902944892e-16,True,up
WBGene00008043,1,0.9666666666666667,PFBS,2.77290528185374,7.07727909100823e-16,True,up
WBGene00000988,1,1.0,PFBS,2.96009989575079,1.0151639186643701e-15,True,up
WBGene00044811,1,0.9333333333333333,PFBS,3.06709029745137,1.1932274707060202e-15,True,up
WBGene00007331,1,1.0,PFBS,-1.85588882164988,1.70251406532531e-15,True,down
WBGene00004003,1,0.9666666666666667,PFBS,1.94614031681959,3.04749472253045e-15,True,up
WBGene00011676,1,1.0,PFBS,1.82371746080117,7.32052813724572e-15,True,up
WBGene00015887,1,1.0,PFBS,1.36080655608034,7.5388460252086e-15,True,up
WBGene00022261,1,0.9666666666666667,PFBS,2.58339961391803,2.37762127358789e-14,True,up
WBGene00010470,1,0.9333333333333333,PFBS,2.54053594062798,1.78035238434809e-13,True,up
WBGene00008519,1,1.0,PFBS,2.37358566716662,2.7284990416937897e-13,True,up
WBGene00019886,1,0.9666666666666667,PFBS,6.44651558557782,6.84381499006309e-13,True,up
WBGene00015449,1,1.0,PFBS,2.3643439058443,6.8897065368647e-13,True,up
WBGene00008694,1,0.9333333333333333,PFBS,0.860432952844243,1.10889715459907e-12,True,up
WBGene00020156,1,1.0,PFBS,1.8009342307292,1.2398079672547099e-12,True,up
WBGene00007073,1,0.8666666666666667,PFBS,1.87252992374312,3.5141374362707797e-12,True,up
WBGene00016340,1,0.9666666666666667,PFBS,5.23665736718026,4.1841320773892396e-12,True,up
WBGene00016450,1,1.0,PFBS,-1.27539160306201,4.1841320773892396e-12,True,down
WBGene00009347,1,0.6333333333333333,PFBS,1.02336111172722,8.14568065029536e-12,True,up
WBGene00022076,1,1.0,PFBS,-1.74265783408704,1.1699189856471399e-11,True,down
WBGene00002855,1,1.0,PFBS,0.560745903294199,1.07179049073879e-10,True,up
WBGene00016595,1,1.0,PFBS,2.78892874556522,1.26805995128545e-10,True,up
WBGene00013597,1,1.0,PFBS,0.620939083892488,3.1547752267221e-10,True,up
WBGene00004990,1,0.9,PFBS,-0.747375570393283,5.01988509230176e-10,True,down
WBGene00002095,1,1.0,PFBS,2.07070549468689,5.04002811745872e-10,True,up
