WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011671,3,0.9,GenX,8.942969909,1.95895587787042e-22,True,up
WBGene00022813,3,0.9333333333333333,GenX,4.355714301,1.33319970323297e-20,True,up
WBGene00011672,3,0.9,GenX,4.435326461,1.8089988084956e-20,True,up
WBGene00001756,3,1.0,GenX,6.483381454,6.33043412806726e-17,True,up
WBGene00008273,3,0.8666666666666667,GenX,1.744554216,9.126450041515989e-16,True,up
WBGene00007072,3,0.9,GenX,3.487527746,2.00874466224543e-15,True,up
WBGene00017480,3,1.0,GenX,1.197328511,9.050562874664e-15,True,up
WBGene00019516,3,1.0,GenX,2.530611674,1.31185484696913e-13,True,up
WBGene00004236,3,1.0,GenX,3.984853943,1.3635420076525199e-12,True,up
WBGene00007605,3,0.9666666666666667,GenX,2.045087881,5.57145387250746e-11,True,up
WBGene00012531,3,1.0,GenX,1.425471551,7.297629825965269e-11,True,up
WBGene00017126,3,0.6333333333333333,GenX,0.884560098,1.9083872906883003e-10,True,up
WBGene00015930,3,0.8333333333333334,GenX,1.064725726,1.8792943433646902e-09,True,up
WBGene00006890,3,1.0,GenX,0.904677556,1.9817980579108403e-09,True,up
WBGene00017515,3,1.0,GenX,1.466024285,5.16061693229016e-09,True,up
WBGene00019645,3,0.5333333333333333,GenX,1.647177524,1.98648293409932e-08,True,up
WBGene00018334,3,1.0,GenX,1.338789068,2.87016107629156e-08,True,up
WBGene00018430,3,1.0,GenX,1.260010973,1.04632380944798e-07,True,up
WBGene00007810,3,1.0,GenX,1.216883999,1.5762459526934e-07,True,up
WBGene00015044,3,0.8,GenX,3.183510508,1.87682751090969e-07,True,up
WBGene00011190,3,1.0,GenX,2.117888963,4.10073783046837e-07,True,up
WBGene00011288,3,0.9333333333333333,GenX,2.07130119,1.66418632845006e-06,True,up
WBGene00017681,3,1.0,GenX,0.782119771,1.86227709639619e-06,True,up
WBGene00019965,3,1.0,GenX,0.706484038,2.21046287022671e-06,True,up
WBGene00022515,3,0.6333333333333333,GenX,-0.685829448,6.08803168077504e-06,True,down
WBGene00008032,3,0.9,GenX,0.714137661,6.50371285754491e-06,True,up
WBGene00015400,3,1.0,GenX,-1.703209379,6.50371285754491e-06,True,down
WBGene00044481,3,1.0,GenX,1.141056614,8.5141082482631e-06,True,up
WBGene00016004,3,0.9666666666666667,GenX,-1.115993807,8.57230658506868e-06,True,down
WBGene00012728,3,0.9,GenX,1.031158831,9.95911027540544e-06,True,up
WBGene00001762,3,0.8333333333333334,GenX,2.312060811,1.05356637994705e-05,True,up
WBGene00019967,3,1.0,GenX,0.842257152,1.55126201399375e-05,True,up
WBGene00015577,3,0.8333333333333334,GenX,0.623358426,1.90985937779494e-05,True,up
WBGene00003696,3,1.0,GenX,1.140303848,2.15799887615827e-05,True,up
WBGene00022131,3,1.0,GenX,0.92456731,2.22215151237469e-05,True,up
WBGene00011684,3,0.9333333333333333,GenX,0.709742866,2.36642494384007e-05,True,up
WBGene00020741,3,1.0,GenX,-1.510211363,4.04426551666426e-05,True,down
WBGene00019830,3,1.0,GenX,1.574478865,4.20217429721094e-05,True,up
WBGene00020895,3,1.0,GenX,0.598301925,5.89828367409661e-05,True,up
WBGene00007362,3,0.6333333333333333,GenX,-1.18049253,6.85499640551803e-05,True,down
WBGene00016697,3,0.9333333333333333,GenX,2.573534847,0.000102604,True,up
WBGene00012494,3,1.0,GenX,0.666694146,0.000106619,True,up
WBGene00020587,3,1.0,GenX,0.667262427,0.000132495,True,up
WBGene00016364,3,0.9666666666666667,GenX,-0.662014385,0.000137926,True,down
WBGene00019105,3,1.0,GenX,-1.014703283,0.000146414,True,down
WBGene00013216,3,1.0,GenX,0.485105026,0.000147747,True,up
WBGene00019605,3,0.9666666666666667,GenX,0.657401644,0.000243448,True,up
WBGene00021370,3,1.0,GenX,0.700943777,0.000258986,True,up
WBGene00011009,3,0.9666666666666667,GenX,2.160035008,0.000268764,True,up
WBGene00010665,3,1.0,GenX,0.7239947,0.000272711,True,up
