WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00017691,2,0.6666666666666666,GenX,-1.842167532,2.66391210250695e-08,True,down
WBGene00015326,2,0.9333333333333333,GenX,0.716264637,1.5314189014501e-06,True,up
WBGene00018480,2,1.0,GenX,2.448439665,1.9773532240127e-06,True,up
WBGene00022683,2,0.9666666666666667,GenX,0.782730611,2.24585808907633e-06,True,up
WBGene00019914,2,0.9333333333333333,GenX,0.654788444,8.03922146550089e-06,True,up
WBGene00018398,2,0.9666666666666667,GenX,0.486569495,1.80148108853445e-05,True,up
WBGene00001156,2,0.9666666666666667,GenX,0.620773443,2.22215151237469e-05,True,up
WBGene00013654,2,0.9333333333333333,GenX,0.642894567,2.84342548105893e-05,True,up
WBGene00008594,2,0.9666666666666667,GenX,0.492923981,7.9236903306786e-05,True,up
WBGene00007536,2,1.0,GenX,0.671944405,0.000101098,True,up
WBGene00000136,2,0.9333333333333333,GenX,0.871850996,0.000114479,True,up
WBGene00007108,2,1.0,GenX,0.370324836,0.000154936,True,up
WBGene00018823,2,1.0,GenX,0.686630789,0.000155108,True,up
WBGene00001243,2,1.0,GenX,0.416609413,0.000229369,True,up
WBGene00044488,2,0.9666666666666667,GenX,1.156520473,0.000258986,True,up
WBGene00004020,2,1.0,GenX,-0.703358313,0.000269263,True,down
WBGene00003959,2,0.5333333333333333,GenX,0.7137789,0.000296159,True,up
WBGene00000785,2,1.0,GenX,-0.61462968,0.000513101,True,down
WBGene00019547,2,1.0,GenX,-0.89884562,0.000664424,True,down
WBGene00008194,2,1.0,GenX,0.362740787,0.000951032,True,up
WBGene00006897,2,1.0,GenX,-0.725603994,0.00150557,True,down
WBGene00015767,2,0.9666666666666667,GenX,0.296595544,0.001755007,True,up
WBGene00003958,2,1.0,GenX,-0.677688609,0.002085629,True,down
WBGene00009883,2,1.0,GenX,-0.520799244,0.002450016,True,down
WBGene00013073,2,0.9666666666666667,GenX,-1.16197596,0.00313287,True,down
WBGene00015403,2,0.9666666666666667,GenX,-0.563465862,0.003816065,True,down
WBGene00008621,2,0.9666666666666667,GenX,0.962637817,0.004146707,True,up
WBGene00016020,2,0.9333333333333333,GenX,0.338217633,0.004924841,True,up
WBGene00014244,2,1.0,GenX,0.58236501,0.004939415,True,up
WBGene00006351,2,0.9666666666666667,GenX,0.461469055,0.006045344,True,up
WBGene00021487,2,0.9666666666666667,GenX,0.639959318,0.007046502,True,up
WBGene00002043,2,1.0,GenX,0.353225154,0.007113998,True,up
WBGene00004424,2,1.0,GenX,-0.236664802,0.007179867,True,down
WBGene00000240,2,0.9333333333333333,GenX,0.376838703,0.007843318,True,up
WBGene00001768,2,1.0,GenX,0.721340604,0.007997458,True,up
WBGene00019973,2,1.0,GenX,-0.457877983,0.009148904,True,down
WBGene00010116,2,1.0,GenX,-0.413713166,0.010244297,True,down
WBGene00019345,2,1.0,GenX,0.30067537,0.010831543,True,up
WBGene00008986,2,1.0,GenX,0.513739752,0.011295086,True,up
WBGene00004432,2,1.0,GenX,-0.208228554,0.011793299,True,down
WBGene00002089,2,1.0,GenX,0.669697978,0.014199493,True,up
WBGene00016511,2,0.9333333333333333,GenX,0.373868336,0.015455622,True,up
WBGene00004417,2,1.0,GenX,-0.180305421,0.015790024,True,down
WBGene00004438,2,0.9333333333333333,GenX,-0.287598527,0.016008483,True,down
WBGene00009515,2,1.0,GenX,-0.651842631,0.016913135,True,down
WBGene00004428,2,1.0,GenX,-0.173881864,0.01794789,True,down
WBGene00004201,2,1.0,GenX,0.216322898,0.020594029,True,up
WBGene00020579,2,1.0,GenX,0.392390373,0.02067836,True,up
WBGene00004487,2,1.0,GenX,-0.183495039,0.02067836,True,down
WBGene00004448,2,1.0,GenX,-0.25928471,0.021463853,True,down
WBGene00004413,2,1.0,GenX,-0.186903076,0.021919335,True,down
WBGene00013101,2,0.9333333333333333,GenX,1.356199602,0.022189039,True,up
WBGene00020507,2,1.0,GenX,0.18266151,0.024434862,True,up
WBGene00009119,2,1.0,GenX,-0.222845576,0.025190281,True,down
WBGene00004436,2,1.0,GenX,-0.217389266,0.025297647,True,down
WBGene00003015,2,1.0,GenX,-0.456686306,0.027109939,True,down
WBGene00008607,2,1.0,GenX,-0.300657535,0.027242067,True,down
WBGene00014095,2,1.0,GenX,0.221493536,0.030841406,True,up
WBGene00021743,2,0.9666666666666667,GenX,0.621199513,0.031277702,True,up
WBGene00000802,2,1.0,GenX,-0.178825989,0.031359574,True,down
WBGene00021852,2,1.0,GenX,-0.225000447,0.031626859,True,down
WBGene00004408,2,1.0,GenX,-0.152725357,0.03172867,True,down
WBGene00004423,2,1.0,GenX,-0.19365813,0.034549394,True,down
WBGene00016970,2,0.9666666666666667,GenX,-0.505726569,0.036333226,True,down
WBGene00004415,2,1.0,GenX,-0.15011021,0.037548663,True,down
WBGene00014138,2,0.9666666666666667,GenX,0.398258598,0.038005045,True,up
WBGene00011102,2,1.0,GenX,-0.207209999,0.040079652,True,down
WBGene00004425,2,1.0,GenX,-0.160665853,0.042062235,True,down
WBGene00003053,2,0.9333333333333333,GenX,-0.166010952,0.042108446,True,down
WBGene00004416,2,1.0,GenX,-0.156986983,0.0456044,True,down
WBGene00000719,2,1.0,GenX,0.604144545,0.050090667,False,up
WBGene00022856,2,1.0,GenX,0.346719431,0.051028372,False,up
WBGene00020268,2,1.0,GenX,0.200255094,0.055190568,False,up
