WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00001624,4,0.5666666666666667,PFBA,-0.762354640843883,0.0001016524115074,True,down
WBGene00003997,4,1.0,PFBA,-0.44519290974035,0.0010088244689101,True,down
WBGene00001621,4,0.9666666666666667,PFBA,-0.473969299704436,0.0010368304402798,True,down
WBGene00022178,4,0.5666666666666667,PFBA,0.601159245767981,0.018712377583141,True,up
WBGene00009049,4,0.9666666666666667,PFBA,-0.303652197054112,0.10664688756005,False,down
WBGene00004237,4,1.0,PFBA,-0.267225552083019,0.112799206390202,False,down
WBGene00011232,4,0.9666666666666667,PFBA,0.232724419793748,0.148512676043436,False,up
WBGene00008356,4,1.0,PFBA,-0.211477634301595,0.179235847088447,False,down
WBGene00008149,4,1.0,PFBA,-0.171681033804266,0.250383117305664,False,down
WBGene00011698,4,0.9333333333333333,PFBA,-0.888959918855671,0.260905920005259,False,down
WBGene00000675,4,1.0,PFBA,0.655109463416641,0.283903514011875,False,up
WBGene00004008,4,1.0,PFBA,0.48225724074716,0.285258966693538,False,up
WBGene00015517,4,1.0,PFBA,0.302667321899062,0.285555502730531,False,up
WBGene00020891,4,0.5666666666666667,PFBA,0.267526361606067,0.333577207882166,False,up
WBGene00015393,4,0.9333333333333333,PFBA,-0.304486750158553,0.333577207882166,False,down
WBGene00008522,4,0.9,PFBA,0.268069439486868,0.431418227102732,False,up
WBGene00008357,4,1.0,PFBA,-0.239007929461089,0.449230730025902,False,down
WBGene00001479,4,1.0,PFBA,-0.554696539745678,0.452769783199107,False,down
WBGene00015938,4,0.9,PFBA,0.164126722002783,0.486440452391661,False,up
WBGene00019232,4,0.9666666666666667,PFBA,-0.393503565244399,0.516448439570214,False,down
WBGene00003151,4,0.9333333333333333,PFBA,-0.150980074671283,0.52702824761178,False,down
WBGene00044615,4,0.7,PFBA,-0.418115178853206,0.52702824761178,False,down
WBGene00007232,4,1.0,PFBA,-0.561495378360679,0.529631114149013,False,down
WBGene00014159,4,0.6333333333333333,PFBA,-0.289120953562381,0.548175264030395,False,down
WBGene00022314,4,1.0,PFBA,-0.487022408868534,0.549586844417301,False,down
WBGene00012886,4,1.0,PFBA,-0.911838177350959,0.559481358700681,False,down
WBGene00011424,4,1.0,PFBA,0.529336839271572,0.562203866867357,False,up
WBGene00008572,4,1.0,PFBA,-0.212345790222566,0.567258979972381,False,down
WBGene00019875,4,1.0,PFBA,-0.138834334923984,0.568077577357017,False,down
WBGene00001455,4,0.7666666666666667,PFBA,0.208886926369673,0.584587449786196,False,up
WBGene00001456,4,1.0,PFBA,0.176849837867207,0.584587449786196,False,up
WBGene00010440,4,1.0,PFBA,-0.263133687194545,0.585064172786646,False,down
