WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011586,4,1.0,PFPeA,1.62480068063509,1.3485639218490501e-14,True,up
WBGene00008780,4,1.0,PFPeA,1.36701875557545,1.20942276273067e-13,True,up
WBGene00021048,4,1.0,PFPeA,1.60663734669849,9.127784292957559e-13,True,up
WBGene00020947,4,1.0,PFPeA,1.84773450249358,1.56795880934965e-12,True,up
WBGene00001446,4,1.0,PFPeA,1.71753823217817,3.39338785460772e-12,True,up
WBGene00008743,4,1.0,PFPeA,2.30559210999518,3.86841788196857e-12,True,up
WBGene00007508,4,0.9333333333333333,PFPeA,3.95083803800291,6.39574325231625e-12,True,up
WBGene00017970,4,1.0,PFPeA,1.02557572300984,1.4218965974790299e-11,True,up
WBGene00001387,4,0.7333333333333333,PFPeA,3.00249536947277,2.6946406095051196e-11,True,up
WBGene00020891,4,0.5666666666666667,PFPeA,0.991415831536336,6.1922800465441e-11,True,up
WBGene00004008,4,1.0,PFPeA,1.74556348086974,7.310873321096809e-11,True,up
WBGene00012013,4,1.0,PFPeA,1.24713281505095,1.35301677256068e-10,True,up
WBGene00001452,4,1.0,PFPeA,0.764800406023907,3.16655453736952e-10,True,up
WBGene00017621,4,1.0,PFPeA,1.24182594669424,4.05856943434602e-10,True,up
WBGene00020714,4,1.0,PFPeA,1.05603691226776,4.46120516705154e-10,True,up
WBGene00019818,4,1.0,PFPeA,1.99657787480163,1.08059806785092e-09,True,up
WBGene00021610,4,1.0,PFPeA,1.46616409074521,1.35532922189029e-09,True,up
WBGene00001459,4,1.0,PFPeA,0.734614259639358,1.5600622975028102e-09,True,up
WBGene00016101,4,1.0,PFPeA,1.2540344725108,3.6710890133194203e-09,True,up
WBGene00001455,4,0.7666666666666667,PFPeA,0.794769856166742,4.336119318370521e-09,True,up
WBGene00011424,4,1.0,PFPeA,1.67827886618305,5.98475751093219e-09,True,up
WBGene00016234,4,1.0,PFPeA,1.54208916860903,7.47665435605048e-09,True,up
WBGene00003997,4,1.0,PFPeA,0.697386735437066,7.59630443174277e-09,True,up
WBGene00022307,4,0.8,PFPeA,1.01865182241028,7.97474935444513e-09,True,up
WBGene00019593,4,1.0,PFPeA,1.35360498991085,8.796032306298041e-09,True,up
WBGene00011018,4,1.0,PFPeA,0.639880759784098,1.04961331924198e-08,True,up
WBGene00003744,4,1.0,PFPeA,0.61836314516388,1.15837801679319e-08,True,up
WBGene00019488,4,1.0,PFPeA,0.790775742766747,1.28280783212081e-08,True,up
WBGene00003635,4,1.0,PFPeA,0.618799884841073,1.30470053724742e-08,True,up
WBGene00016677,4,1.0,PFPeA,1.09342586440317,1.38441631296123e-08,True,up
WBGene00044650,4,1.0,PFPeA,0.645187534137065,1.39117607144884e-08,True,up
WBGene00003746,4,1.0,PFPeA,0.738418680613833,1.88809213625653e-08,True,up
WBGene00000901,4,1.0,PFPeA,0.395035805507702,1.93995965367679e-08,True,up
WBGene00001456,4,1.0,PFPeA,0.618807158426413,2.78468968765677e-08,True,up
WBGene00003749,4,0.7666666666666667,PFPeA,0.577198914418323,3.39588161980149e-08,True,up
WBGene00022178,4,0.5666666666666667,PFPeA,1.10383255525613,5.85634219880223e-08,True,up
WBGene00013882,4,1.0,PFPeA,1.09717524345572,7.39347443034615e-08,True,up
WBGene00011171,4,0.9,PFPeA,1.29610072894843,1.00557738983633e-07,True,up
WBGene00010177,4,1.0,PFPeA,0.700248081354096,1.05260036135602e-07,True,up
WBGene00022441,4,1.0,PFPeA,1.03077773363849,1.08551955985722e-07,True,up
WBGene00001458,4,1.0,PFPeA,0.662988329148104,1.118103361184e-07,True,up
WBGene00017220,4,1.0,PFPeA,0.789322395311701,1.25591664519872e-07,True,up
WBGene00003710,4,1.0,PFPeA,0.699444422616758,1.27447580143767e-07,True,up
WBGene00017291,4,1.0,PFPeA,0.85211887850104,1.64554130831147e-07,True,up
WBGene00016114,4,1.0,PFPeA,0.672518377465282,1.89993592956536e-07,True,up
WBGene00016302,4,0.9,PFPeA,2.61105584372164,2.01127252778321e-07,True,up
WBGene00011042,4,0.9,PFPeA,1.50701834507344,2.2504186668383e-07,True,up
WBGene00021371,4,1.0,PFPeA,1.17583671086933,2.35594746279769e-07,True,up
WBGene00008647,4,0.9666666666666667,PFPeA,2.17569378112973,2.5105038325144e-07,True,up
WBGene00021157,4,0.9333333333333333,PFPeA,2.02790276932516,2.58203972241209e-07,True,up
WBGene00019365,4,0.9333333333333333,PFPeA,0.578270473015302,2.69342414662202e-07,True,up
WBGene00003752,4,1.0,PFPeA,0.69915608141385,2.73680092205426e-07,True,up
WBGene00022254,4,0.6333333333333333,PFPeA,0.655405440843355,2.95118229297908e-07,True,up
WBGene00019166,4,1.0,PFPeA,0.655038338343343,2.98951892996384e-07,True,up
WBGene00003751,4,1.0,PFPeA,0.66070837260074,3.10017343954673e-07,True,up
WBGene00009439,4,1.0,PFPeA,1.12277838759329,4.13880336163206e-07,True,up
WBGene00020148,4,1.0,PFPeA,1.23149652301063,4.24176897935616e-07,True,up
WBGene00007126,4,1.0,PFPeA,0.912673684550759,4.24176897935616e-07,True,up
WBGene00021624,4,1.0,PFPeA,3.08664733166906,4.40831370604467e-07,True,up
WBGene00010262,4,1.0,PFPeA,0.702980295471795,4.45363686604684e-07,True,up
WBGene00020854,4,1.0,PFPeA,0.711207390769014,4.64597574204078e-07,True,up
WBGene00022797,4,1.0,PFPeA,0.949748385888843,4.90034746567875e-07,True,up
WBGene00007957,4,0.9333333333333333,PFPeA,1.54668977684643,5.20740992631055e-07,True,up
WBGene00000277,4,1.0,PFPeA,0.568137804636509,5.33654775283556e-07,True,up
WBGene00011185,4,1.0,PFPeA,1.62961833282936,5.85148568054478e-07,True,up
WBGene00012148,4,1.0,PFPeA,0.86014125728981,6.08107793513996e-07,True,up
WBGene00003607,4,1.0,PFPeA,0.71327522115223,6.08309713804325e-07,True,up
