WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00002092,0,1.0,PFBA,0.980446477323302,0.0820919445120607,False,up
WBGene00003893,0,1.0,PFBA,-0.189322472709804,0.108504239997016,False,down
WBGene00001025,0,1.0,PFBA,-0.157291393634108,0.195062718297492,False,down
WBGene00003964,0,1.0,PFBA,-0.194682376045171,0.195062718297492,False,down
WBGene00000406,0,0.9666666666666667,PFBA,0.287875434538654,0.196616782507069,False,up
WBGene00017948,0,1.0,PFBA,0.299422241742661,0.253617048042127,False,up
WBGene00011883,0,0.5333333333333333,PFBA,-0.137459956012811,0.334642223126412,False,down
WBGene00008143,0,1.0,PFBA,-0.18880227772881,0.334642223126412,False,down
WBGene00006447,0,1.0,PFBA,-0.209159490623027,0.335102121139866,False,down
WBGene00009624,0,1.0,PFBA,-0.352006363685367,0.395621128913265,False,down
WBGene00022072,0,1.0,PFBA,-0.440868482282612,0.416145141227825,False,down
WBGene00001688,0,1.0,PFBA,-0.320286322795329,0.420083355398578,False,down
WBGene00019148,0,1.0,PFBA,-0.593700560794025,0.429321099167391,False,down
WBGene00019607,0,0.9,PFBA,-0.211971393079518,0.434071015115771,False,down
WBGene00021335,0,0.9,PFBA,-0.536708074374274,0.446244719586472,False,down
WBGene00020199,0,0.9333333333333333,PFBA,-0.257221420780147,0.460759879050794,False,down
WBGene00001107,0,1.0,PFBA,-0.745982172128236,0.471100790425103,False,down
WBGene00001758,0,1.0,PFBA,-0.496763492213412,0.487014379978655,False,down
WBGene00009674,0,1.0,PFBA,-0.192087167452344,0.51373381376201,False,down
WBGene00003703,0,1.0,PFBA,-0.545252032548571,0.516448439570214,False,down
WBGene00010330,0,1.0,PFBA,-0.318834261416294,0.544925142169882,False,down
WBGene00003930,0,1.0,PFBA,-0.153834478351509,0.546013550485123,False,down
WBGene00011112,0,1.0,PFBA,-0.406182104737934,0.553567332671011,False,down
WBGene00001134,0,0.9,PFBA,0.130929169380253,0.575806576352479,False,up
WBGene00018008,0,1.0,PFBA,-0.113544573351181,0.575806576352479,False,down
WBGene00000236,0,1.0,PFBA,-0.188683773426461,0.575806576352479,False,down
WBGene00017436,0,0.9666666666666667,PFBA,0.291609894816201,0.596854572362128,False,up
WBGene00015703,0,1.0,PFBA,-0.171937542468841,0.615651815997624,False,down
WBGene00044466,0,0.9666666666666667,PFBA,-0.279393899852152,0.634613274481083,False,down
WBGene00022134,0,1.0,PFBA,0.12936220674019,0.655156363761033,False,up
WBGene00018836,0,1.0,PFBA,-0.139102716003174,0.663747961706871,False,down
WBGene00003963,0,1.0,PFBA,-0.264830110674381,0.663747961706871,False,down
WBGene00007573,0,1.0,PFBA,-0.397351777230718,0.665055534036316,False,down
WBGene00020160,0,1.0,PFBA,-0.167752209970792,0.669624431306881,False,down
WBGene00001151,0,1.0,PFBA,0.185828980207556,0.676810617770322,False,up
WBGene00013263,0,1.0,PFBA,-0.384399561149731,0.69427028928502,False,down
WBGene00018271,0,1.0,PFBA,-0.279443964237431,0.69874121786382,False,down
WBGene00020382,0,1.0,PFBA,-0.197962790839309,0.745672712579617,False,down
WBGene00001079,0,1.0,PFBA,-0.683733400187366,0.745672712579617,False,down
