WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00020891,4,0.5666666666666667,PFBSA,1.10070088873585,1.3108812200452899e-11,True,up
WBGene00077764,4,0.9333333333333333,PFBSA,1.98537967631241,3.90048988617657e-11,True,up
WBGene00017621,4,1.0,PFBSA,1.29764516445593,4.61634399507037e-10,True,up
WBGene00011586,4,1.0,PFBSA,1.06708129265123,1.21204158026314e-08,True,up
WBGene00001446,4,1.0,PFBSA,1.09687934445765,9.89193219179728e-07,True,up
WBGene00012013,4,1.0,PFBSA,0.863153393530819,3.98981904860382e-06,True,up
WBGene00019381,4,1.0,PFBSA,0.972446050688237,5.93094822151956e-06,True,up
WBGene00003744,4,1.0,PFBSA,0.487425891859032,6.75764514434109e-06,True,up
WBGene00019489,4,0.5333333333333333,PFBSA,1.58939687393095,6.89533485283843e-06,True,up
WBGene00016677,4,1.0,PFBSA,0.841225671496077,1.17850754098114e-05,True,up
WBGene00013181,4,1.0,PFBSA,1.13549036798556,1.27580987344481e-05,True,up
WBGene00015197,4,0.6,PFBSA,0.775251163945107,1.86508491020109e-05,True,up
WBGene00011042,4,0.9,PFBSA,1.30130937384314,1.98510553009928e-05,True,up
WBGene00008447,4,1.0,PFBSA,1.55170880006505,3.39586507008974e-05,True,up
WBGene00003752,4,1.0,PFBSA,0.573652510082533,3.83366896481936e-05,True,up
WBGene00008780,4,1.0,PFBSA,0.624319129760963,4.01854057571107e-05,True,up
WBGene00016234,4,1.0,PFBSA,1.10380264848312,4.46997635489963e-05,True,up
WBGene00006684,4,1.0,PFBSA,1.22419278152502,5.74178812270393e-05,True,up
WBGene00006591,4,1.0,PFBSA,1.11492910934966,7.69449762830641e-05,True,up
WBGene00016101,4,1.0,PFBSA,0.824369700573121,8.24792432432065e-05,True,up
WBGene00016594,4,1.0,PFBSA,0.8183764997578,0.0001419605797514,True,up
WBGene00007126,4,1.0,PFBSA,0.701693176709496,0.0001513675543868,True,up
WBGene00017220,4,1.0,PFBSA,0.568442261040576,0.0001513675543868,True,up
WBGene00001454,4,1.0,PFBSA,0.381315468428355,0.0001555581232142,True,up
WBGene00003528,4,1.0,PFBSA,1.46195756909356,0.0001637594780332,True,up
WBGene00013672,4,0.9,PFBSA,0.500258232648575,0.0001778077171054,True,up
WBGene00019782,4,1.0,PFBSA,3.02682242265948,0.0001791898394191,True,up
WBGene00013895,4,0.6666666666666666,PFBSA,0.739077137935741,0.0001822844840518,True,up
WBGene00003710,4,1.0,PFBSA,0.497853759960586,0.0001831189912252,True,up
WBGene00019818,4,1.0,PFBSA,1.2167715304996,0.0002111778210024,True,up
WBGene00206525,4,1.0,PFBSA,0.953560347776339,0.0002209228971008,True,up
WBGene00021048,4,1.0,PFBSA,0.689694972566545,0.0002254643520174,True,up
WBGene00011894,4,0.7,PFBSA,0.920891999193707,0.0002402636072359,True,up
WBGene00019960,4,1.0,PFBSA,0.925769441713649,0.0002486826107579,True,up
WBGene00011849,4,1.0,PFBSA,0.647715020283704,0.0002782716120299,True,up
WBGene00018748,4,1.0,PFBSA,0.827089326660482,0.0002880690046895,True,up
WBGene00019300,4,1.0,PFBSA,0.940786709552861,0.0003209875863288,True,up
WBGene00001456,4,1.0,PFBSA,0.390382305691893,0.0003209875863288,True,up
WBGene00016894,4,1.0,PFBSA,0.918919589954063,0.0003387041393042,True,up
WBGene00022797,4,1.0,PFBSA,0.683319886926766,0.0003387041393042,True,up
WBGene00001390,4,1.0,PFBSA,0.503748135603376,0.0003462443587009,True,up
WBGene00021446,4,1.0,PFBSA,1.32102428895668,0.0003583922118913,True,up
WBGene00020947,4,1.0,PFBSA,0.817095280899953,0.0004730731973524,True,up
WBGene00020469,4,1.0,PFBSA,0.857205921848387,0.0004830349603376,True,up
WBGene00007508,4,0.9333333333333333,PFBSA,2.21971128139784,0.0005311929027363,True,up
WBGene00000485,4,0.5333333333333333,PFBSA,0.365430799487715,0.0005322702576411,True,up
WBGene00022441,4,1.0,PFBSA,0.677618289233386,0.0005504781344161,True,up
WBGene00008522,4,0.9,PFBSA,0.49962561281451,0.0005533887871842,True,up
WBGene00001623,4,0.9666666666666667,PFBSA,1.35234036382022,0.0005535829612419,True,up
WBGene00020251,4,1.0,PFBSA,0.322484948456742,0.0005948115634061,True,up
WBGene00018112,4,0.5333333333333333,PFBSA,1.22789799040708,0.0006540643070387,True,up
WBGene00003746,4,1.0,PFBSA,0.429207948564836,0.0006678375302594,True,up
WBGene00012819,4,1.0,PFBSA,1.01304290620333,0.000775981319776,True,up
WBGene00003756,4,1.0,PFBSA,0.403952252739644,0.0007798553504897,True,up
WBGene00010796,4,1.0,PFBSA,0.273561370784111,0.0008018164897718,True,up
WBGene00006750,4,0.6,PFBSA,0.340900761231329,0.0008404753319653,True,up
WBGene00009383,4,1.0,PFBSA,0.617289366849869,0.0008692845163787,True,up
WBGene00023408,4,1.0,PFBSA,0.533651090794584,0.0008829237258577,True,up
WBGene00019487,4,1.0,PFBSA,0.407425180462747,0.000963504509493,True,up
WBGene00019488,4,1.0,PFBSA,0.438280911858326,0.000966262242392,True,up
WBGene00001387,4,0.7333333333333333,PFBSA,1.38700226887308,0.0010175223664006,True,up
WBGene00000692,4,1.0,PFBSA,1.00398127657139,0.0010324799830019,True,up
WBGene00019593,4,1.0,PFBSA,0.735952761318988,0.0010722363155456,True,up
WBGene00001448,4,1.0,PFBSA,0.334360097205777,0.0011563509375517,True,up
WBGene00001464,4,1.0,PFBSA,0.4097806464979,0.0011614819571246,True,up
WBGene00020224,4,1.0,PFBSA,0.944068806135781,0.0012204762523459,True,up
WBGene00007058,4,0.9333333333333333,PFBSA,0.315695770123742,0.0013947869104203,True,up
WBGene00001624,4,0.5666666666666667,PFBSA,-0.53881845416473,0.0013947869104203,True,down
WBGene00016147,4,1.0,PFBSA,1.2822818035929,0.0014128034885054,True,up
WBGene00016509,4,1.0,PFBSA,0.362679492472996,0.0014491416142609,True,up
WBGene00009291,4,1.0,PFBSA,0.918841620580324,0.0016439042068293,True,up
WBGene00001458,4,1.0,PFBSA,0.384296048342031,0.0016745975709599,True,up
WBGene00007460,4,1.0,PFBSA,0.810868863076968,0.0016977620539373,True,up
WBGene00016684,4,1.0,PFBSA,0.371976060737476,0.0018749192210977,True,up
WBGene00006812,4,1.0,PFBSA,0.350107210774633,0.0022493354791435,True,up
WBGene00011424,4,1.0,PFBSA,0.914194160784832,0.0022960310581856,True,up
WBGene00010681,4,1.0,PFBSA,0.420547359617304,0.0023430773694015,True,up
WBGene00016766,4,1.0,PFBSA,0.539149289970459,0.0024249076507188,True,up
WBGene00007765,4,1.0,PFBSA,2.29696689680419,0.0024429828841421,True,up
WBGene00021047,4,1.0,PFBSA,0.294061554931651,0.0024746294905128,True,up
WBGene00017160,4,1.0,PFBSA,0.977438996968319,0.0026180615128879,True,up
WBGene00008439,4,1.0,PFBSA,0.798621799935657,0.0026189788762266,True,up
WBGene00009803,4,1.0,PFBSA,0.73329652593807,0.0027941419398101,True,up
WBGene00010488,4,1.0,PFBSA,0.502105857832016,0.0027941419398101,True,up
WBGene00001455,4,0.7666666666666667,PFBSA,0.377253131011352,0.0028600478066246,True,up
WBGene00007231,4,1.0,PFBSA,1.17456629203533,0.0028619793114296,True,up
WBGene00000901,4,1.0,PFBSA,0.198612285537151,0.0028911992870483,True,up
WBGene00010262,4,1.0,PFBSA,0.410522361802086,0.0029519757668107,True,up
