WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00001814,0,1.0,PFOSA,-1.29359045,4.84035505599524e-19,True,down
WBGene00009319,0,1.0,PFOSA,-0.852872447,6.06869986982364e-19,True,down
WBGene00007215,0,1.0,PFOSA,-1.322970874,6.33403233051933e-19,True,down
WBGene00017426,0,1.0,PFOSA,-1.668950897,6.33403233051933e-19,True,down
WBGene00022159,0,1.0,PFOSA,-1.921280327,7.52702142552098e-19,True,down
WBGene00020382,0,1.0,PFOSA,-1.919974511,7.6113764587469e-19,True,down
WBGene00003410,0,1.0,PFOSA,-1.454343321,7.670186947640711e-19,True,down
WBGene00013435,0,1.0,PFOSA,-1.425736531,1.1757941186439001e-18,True,down
WBGene00015752,0,1.0,PFOSA,-1.87582091,2.87119634690037e-18,True,down
WBGene00017154,0,1.0,PFOSA,-3.099954276,4.0426136198391295e-18,True,down
WBGene00003415,0,1.0,PFOSA,-0.985866401,1.1162105894216e-17,True,down
WBGene00010738,0,1.0,PFOSA,-4.79920233,1.1162105894216e-17,True,down
WBGene00045379,0,1.0,PFOSA,-2.116083601,1.24945580482179e-17,True,down
WBGene00009812,0,1.0,PFOSA,-1.076825308,1.9564818539121902e-17,True,down
WBGene00011408,0,1.0,PFOSA,-1.609343359,3.26731225760256e-17,True,down
WBGene00002007,0,1.0,PFOSA,-1.415547174,3.67361961315571e-17,True,down
WBGene00020110,0,1.0,PFOSA,-0.962121164,4.1100291859926e-17,True,down
WBGene00012909,0,1.0,PFOSA,-1.781579877,4.3808925839434204e-17,True,down
WBGene00021327,0,1.0,PFOSA,-0.785210674,4.90744135035136e-17,True,down
WBGene00003964,0,1.0,PFOSA,-1.033633625,4.90744135035136e-17,True,down
WBGene00008775,0,1.0,PFOSA,-1.087548904,4.97406217969047e-17,True,down
WBGene00010627,0,1.0,PFOSA,-1.528335156,5.43356112636305e-17,True,down
WBGene00010478,0,1.0,PFOSA,-1.531121564,5.43356112636305e-17,True,down
WBGene00015168,0,1.0,PFOSA,-1.458858336,5.59890357955203e-17,True,down
WBGene00003877,0,1.0,PFOSA,-1.711871451,5.889536905241e-17,True,down
WBGene00019543,0,1.0,PFOSA,-0.954288479,5.977869622696781e-17,True,down
WBGene00020915,0,1.0,PFOSA,-1.664172625,6.02040128469917e-17,True,down
WBGene00011480,0,1.0,PFOSA,-1.415152626,7.30635298431749e-17,True,down
WBGene00010524,0,1.0,PFOSA,-1.240213969,7.83783870217944e-17,True,down
WBGene00010303,0,1.0,PFOSA,-1.826734489,8.986040777038031e-17,True,down
WBGene00010032,0,1.0,PFOSA,-3.029685569,1.34389974850326e-16,True,down
WBGene00018340,0,1.0,PFOSA,-1.609160689,1.35162339850084e-16,True,down
WBGene00002238,0,1.0,PFOSA,-1.278803383,1.36627235235046e-16,True,down
WBGene00010896,0,1.0,PFOSA,-2.04687923,1.45764334695825e-16,True,down
WBGene00021088,0,1.0,PFOSA,-1.554901154,1.69873242700553e-16,True,down
WBGene00016906,0,1.0,PFOSA,-1.120434006,2.1267654383888899e-16,True,down
WBGene00006617,0,1.0,PFOSA,-0.955434904,2.7945288088670003e-16,True,down
WBGene00001025,0,1.0,PFOSA,-0.785919129,2.95027717206665e-16,True,down
WBGene00001228,0,1.0,PFOSA,-0.870263303,3.06846110840009e-16,True,down
WBGene00002066,0,1.0,PFOSA,-0.967376544,3.06846110840009e-16,True,down
WBGene00001232,0,1.0,PFOSA,-0.831007405,3.10331180362109e-16,True,down
WBGene00001209,0,1.0,PFOSA,-0.999083396,3.10331180362109e-16,True,down
WBGene00015920,0,1.0,PFOSA,-1.135700957,3.20544349568608e-16,True,down
WBGene00001650,0,1.0,PFOSA,-1.093514808,3.25973036715494e-16,True,down
WBGene00022173,0,1.0,PFOSA,-1.195099638,3.25973036715494e-16,True,down
WBGene00021934,0,1.0,PFOSA,-1.223713154,3.47817583141434e-16,True,down
WBGene00001497,0,1.0,PFOSA,-1.285788314,3.49969637621651e-16,True,down
WBGene00011771,0,1.0,PFOSA,-1.286429452,3.49969637621651e-16,True,down
WBGene00018373,0,1.0,PFOSA,-1.032873301,3.7372546045218497e-16,True,down
WBGene00012978,0,1.0,PFOSA,-1.18705599,4.28488438368442e-16,True,down
WBGene00016583,0,1.0,PFOSA,-1.012153478,5.75237139636132e-16,True,down
WBGene00019220,0,1.0,PFOSA,-1.037441008,5.85155769737551e-16,True,down
WBGene00006889,0,1.0,PFOSA,-1.005987573,5.99517099661424e-16,True,down
WBGene00021546,0,0.9666666666666667,PFOSA,-1.027209362,7.26516042870255e-16,True,down
WBGene00016607,0,1.0,PFOSA,-1.800330252,7.31913155433778e-16,True,down
WBGene00006787,0,1.0,PFOSA,-1.237306816,8.217840797422801e-16,True,down
WBGene00020788,0,1.0,PFOSA,-1.259475389,8.217840797422801e-16,True,down
WBGene00000155,0,1.0,PFOSA,-1.153040727,9.34426695075197e-16,True,down
WBGene00019246,0,1.0,PFOSA,-1.09691603,9.92774213730563e-16,True,down
WBGene00022599,0,1.0,PFOSA,-1.1543286,1.01660360965414e-15,True,down
WBGene00011440,0,0.5333333333333333,PFOSA,-1.041170053,1.09540746988791e-15,True,down
WBGene00019510,0,1.0,PFOSA,-1.614535605,1.1089453993144801e-15,True,down
WBGene00019537,0,1.0,PFOSA,-1.426712744,1.29170208588752e-15,True,down
WBGene00003989,0,1.0,PFOSA,-1.016317588,1.3946199368414301e-15,True,down
WBGene00019800,0,1.0,PFOSA,-1.267352092,1.4138470542150901e-15,True,down
WBGene00001226,0,1.0,PFOSA,-1.359567126,1.4493881899329101e-15,True,down
WBGene00004981,0,1.0,PFOSA,-1.627196262,1.4493881899329101e-15,True,down
WBGene00002083,0,1.0,PFOSA,-1.691419807,1.4531649240835501e-15,True,down
WBGene00001231,0,1.0,PFOSA,-1.140890432,1.4590373087839001e-15,True,down
WBGene00006945,0,1.0,PFOSA,-0.990723003,1.5525454478561902e-15,True,down
WBGene00012964,0,1.0,PFOSA,-1.735463262,1.5822933900158601e-15,True,down
WBGene00018271,0,1.0,PFOSA,-2.009476463,1.6543356192788902e-15,True,down
WBGene00007350,0,1.0,PFOSA,-0.737650719,1.83521351129748e-15,True,down
WBGene00017245,0,1.0,PFOSA,-1.11494439,1.87909742718458e-15,True,down
WBGene00015282,0,1.0,PFOSA,-0.832273891,2.11769081224653e-15,True,down
WBGene00013740,0,1.0,PFOSA,-1.092727254,2.19274356465394e-15,True,down
WBGene00016844,0,1.0,PFOSA,-1.332811232,2.21876987290094e-15,True,down
WBGene00022739,0,1.0,PFOSA,-0.831587082,2.49086429038185e-15,True,down
WBGene00017892,0,0.5333333333333333,PFOSA,-1.868318186,2.5974611366608902e-15,True,down
WBGene00020184,0,1.0,PFOSA,-1.126596209,2.6358611843423203e-15,True,down
WBGene00017283,0,1.0,PFOSA,-1.018424474,2.6806868151929502e-15,True,down
WBGene00001774,0,1.0,PFOSA,-2.120479664,2.69051716799929e-15,True,down
WBGene00020068,0,1.0,PFOSA,-0.980099627,2.72611522208665e-15,True,down
WBGene00004014,0,1.0,PFOSA,-1.231398977,2.72611522208665e-15,True,down
WBGene00012665,0,1.0,PFOSA,-0.883654524,2.7440632747444103e-15,True,down
WBGene00007001,0,1.0,PFOSA,-1.363870716,2.74811544465067e-15,True,down
WBGene00020269,0,1.0,PFOSA,-1.275143836,2.78283329518384e-15,True,down
WBGene00002244,0,1.0,PFOSA,-1.285400309,2.83888787237429e-15,True,down
WBGene00011488,0,1.0,PFOSA,-1.310219957,3.4624137397772504e-15,True,down
WBGene00020902,0,1.0,PFOSA,-1.328908742,3.5846949194898004e-15,True,down
WBGene00012738,0,1.0,PFOSA,-1.178863992,3.6216001185813704e-15,True,down
WBGene00011803,0,1.0,PFOSA,-2.644608264,3.81355008987225e-15,True,down
WBGene00018744,0,1.0,PFOSA,-1.93966724,3.94149368466651e-15,True,down
WBGene00008123,0,1.0,PFOSA,-1.302757821,4.308497580639631e-15,True,down
WBGene00021757,0,1.0,PFOSA,-1.361239249,4.308497580639631e-15,True,down
WBGene00006724,0,1.0,PFOSA,-1.113172555,4.3473918230088e-15,True,down
WBGene00021351,0,1.0,PFOSA,-1.280485227,4.3981641852508906e-15,True,down
WBGene00021888,0,1.0,PFOSA,-1.301119674,4.48894299016223e-15,True,down
WBGene00000381,0,1.0,PFOSA,-0.941869304,4.6648147318681205e-15,True,down
WBGene00013340,0,1.0,PFOSA,-1.278823199,4.9003728014944e-15,True,down
WBGene00012977,0,1.0,PFOSA,-0.908122299,5.32611014011658e-15,True,down
WBGene00010015,0,1.0,PFOSA,-1.54497455,6.041309224329861e-15,True,down
WBGene00011481,0,1.0,PFOSA,-1.208770886,6.589854754294011e-15,True,down
WBGene00009092,0,1.0,PFOSA,-1.250503514,6.936805603973961e-15,True,down
WBGene00002804,0,1.0,PFOSA,-0.998986638,7.01638253683834e-15,True,down
WBGene00001758,0,1.0,PFOSA,-3.092669711,7.14640896521035e-15,True,down
WBGene00012714,0,1.0,PFOSA,-1.209702976,7.2547654318142e-15,True,down
WBGene00016103,0,1.0,PFOSA,-1.455446453,7.723225830506861e-15,True,down
WBGene00008401,0,0.9666666666666667,PFOSA,-1.390772915,8.567701080082801e-15,True,down
WBGene00007000,0,1.0,PFOSA,-1.176927549,8.577969900278161e-15,True,down
WBGene00022180,0,1.0,PFOSA,-1.081926203,8.82986249498173e-15,True,down
WBGene00015676,0,1.0,PFOSA,-1.292906305,8.878344552100251e-15,True,down
WBGene00011112,0,1.0,PFOSA,-3.098613698,9.37663598105804e-15,True,down
WBGene00003925,0,1.0,PFOSA,-1.137019933,9.45614829892616e-15,True,down
WBGene00001233,0,1.0,PFOSA,-1.152136747,9.45614829892616e-15,True,down
WBGene00006512,0,1.0,PFOSA,-1.019611478,9.66529524301932e-15,True,down
WBGene00001154,0,1.0,PFOSA,-0.961638835,9.77046231479042e-15,True,down
WBGene00010405,0,1.0,PFOSA,-1.089413732,9.77046231479042e-15,True,down
WBGene00022615,0,1.0,PFOSA,-1.231491095,1.0020912926529101e-14,True,down
WBGene00006604,0,1.0,PFOSA,-0.778723064,1.0089045331234401e-14,True,down
WBGene00012992,0,1.0,PFOSA,-1.212850171,1.02101040001735e-14,True,down
WBGene00008258,0,0.5333333333333333,PFOSA,-0.861030409,1.0390992328991e-14,True,down
WBGene00021276,0,1.0,PFOSA,-1.234673401,1.0396684175024901e-14,True,down
WBGene00018341,0,1.0,PFOSA,-1.152498549,1.04353376247012e-14,True,down
WBGene00008409,0,1.0,PFOSA,-1.486375769,1.0926134062414901e-14,True,down
WBGene00013311,0,1.0,PFOSA,-1.729677912,1.1322483468025101e-14,True,down
WBGene00006924,0,1.0,PFOSA,-0.897078367,1.1386045150504301e-14,True,down
WBGene00017948,0,1.0,PFOSA,-1.498613601,1.16474115038613e-14,True,down
WBGene00016142,0,1.0,PFOSA,-0.92812221,1.16900499312296e-14,True,down
WBGene00001234,0,1.0,PFOSA,-1.134368836,1.171724579077e-14,True,down
WBGene00002077,0,1.0,PFOSA,-1.094881275,1.19144520297733e-14,True,down
WBGene00002497,0,1.0,PFOSA,-1.578075215,1.2182472131085201e-14,True,down
WBGene00014249,0,1.0,PFOSA,-0.730914249,1.2465913696607e-14,True,down
WBGene00012713,0,1.0,PFOSA,-0.781051832,1.33350837438307e-14,True,down
WBGene00001635,0,1.0,PFOSA,-0.871498421,1.3688394328068501e-14,True,down
WBGene00002879,0,1.0,PFOSA,-1.306941623,1.3851182537541301e-14,True,down
WBGene00007712,0,1.0,PFOSA,-1.296037204,1.38990177954428e-14,True,down
WBGene00001423,0,1.0,PFOSA,-1.848907717,1.4011797856165801e-14,True,down
WBGene00007630,0,1.0,PFOSA,-1.183790439,1.46337950959647e-14,True,down
WBGene00014083,0,1.0,PFOSA,-1.045344507,1.46343606568024e-14,True,down
WBGene00010139,0,1.0,PFOSA,-1.337536976,1.4695288287616202e-14,True,down
WBGene00021248,0,1.0,PFOSA,-2.063432283,1.5278261802226102e-14,True,down
WBGene00003815,0,1.0,PFOSA,-1.272201091,1.60161421805544e-14,True,down
WBGene00018866,0,1.0,PFOSA,-1.0301935,1.63616063219037e-14,True,down
WBGene00003130,0,1.0,PFOSA,-0.76406771,1.7162832217819902e-14,True,down
WBGene00022722,0,0.5333333333333333,PFOSA,-1.008304427,1.7162832217819902e-14,True,down
WBGene00000800,0,1.0,PFOSA,-0.707866075,1.72020732724855e-14,True,down
WBGene00021466,0,1.0,PFOSA,-0.806673806,1.72020732724855e-14,True,down
WBGene00001427,0,1.0,PFOSA,-1.177656138,1.73443747040648e-14,True,down
WBGene00020216,0,1.0,PFOSA,-1.617903643,1.7841898546909802e-14,True,down
WBGene00008692,0,1.0,PFOSA,-1.744332673,1.8521727802519102e-14,True,down
WBGene00000475,0,1.0,PFOSA,-0.710594834,1.88308587717868e-14,True,down
WBGene00002005,0,0.9,PFOSA,-1.028409736,1.94466845587697e-14,True,down
WBGene00001840,0,1.0,PFOSA,-1.030007011,2.0335824346532102e-14,True,down
WBGene00044344,0,1.0,PFOSA,-1.206766718,2.24160175981676e-14,True,down
WBGene00004233,0,1.0,PFOSA,-2.828197547,2.24160175981676e-14,True,down
WBGene00006447,0,1.0,PFOSA,-1.023864973,2.67739602217239e-14,True,down
WBGene00006964,0,1.0,PFOSA,-1.237530561,2.6924992961076203e-14,True,down
WBGene00003390,0,1.0,PFOSA,-1.071833267,2.72989771352893e-14,True,down
WBGene00009211,0,1.0,PFOSA,-0.929576066,2.75593875210357e-14,True,down
WBGene00013997,0,1.0,PFOSA,-0.693536375,2.83690795642149e-14,True,down
WBGene00012126,0,1.0,PFOSA,-1.133384173,2.88520170234144e-14,True,down
WBGene00006059,0,1.0,PFOSA,-0.885687723,2.95000143073194e-14,True,down
WBGene00003893,0,1.0,PFOSA,-0.718786794,3.03544643569557e-14,True,down
WBGene00000883,0,1.0,PFOSA,-1.22430015,3.07218006521621e-14,True,down
WBGene00022793,0,1.0,PFOSA,-0.96781797,3.08088367447478e-14,True,down
WBGene00019380,0,1.0,PFOSA,-1.341079563,3.12268993829583e-14,True,down
WBGene00004302,0,1.0,PFOSA,-1.216636409,3.1542506752567403e-14,True,down
WBGene00010097,0,1.0,PFOSA,-0.80779671,3.22924961772348e-14,True,down
WBGene00020097,0,1.0,PFOSA,-0.692662028,3.39638933325899e-14,True,down
WBGene00001020,0,1.0,PFOSA,-1.475608443,3.8080957689516804e-14,True,down
WBGene00022738,0,1.0,PFOSA,-0.857926995,4.2809606111609604e-14,True,down
WBGene00001113,0,1.0,PFOSA,-1.097975156,4.32735887995973e-14,True,down
WBGene00010766,0,1.0,PFOSA,-0.706630046,4.3417623225163304e-14,True,down
WBGene00011412,0,1.0,PFOSA,-0.970672513,4.4903398963871404e-14,True,down
WBGene00012361,0,1.0,PFOSA,-1.381349544,4.49500834187918e-14,True,down
WBGene00011730,0,1.0,PFOSA,-0.822098432,4.514093474944e-14,True,down
WBGene00021512,0,1.0,PFOSA,-1.09359285,4.6154695011851504e-14,True,down
WBGene00006626,0,1.0,PFOSA,-1.669868346,4.7217115638413205e-14,True,down
WBGene00008781,0,1.0,PFOSA,-1.308385083,4.7261615050919903e-14,True,down
WBGene00017816,0,1.0,PFOSA,-0.828634575,4.8111771802603303e-14,True,down
WBGene00015461,0,1.0,PFOSA,-1.014774685,4.87678158957294e-14,True,down
WBGene00017319,0,1.0,PFOSA,-1.010951421,4.88854759454017e-14,True,down
WBGene00022046,0,1.0,PFOSA,-1.667747776,4.9298189292809e-14,True,down
WBGene00045433,0,1.0,PFOSA,-1.15539628,4.96772711054976e-14,True,down
WBGene00006472,0,1.0,PFOSA,-0.816563384,5.03091782914364e-14,True,down
WBGene00022122,0,1.0,PFOSA,-1.496136785,5.0794315598456e-14,True,down
WBGene00019678,0,1.0,PFOSA,-1.102341813,5.1568381157760704e-14,True,down
WBGene00021754,0,1.0,PFOSA,-0.923640994,5.36878040350262e-14,True,down
WBGene00002070,0,1.0,PFOSA,-1.249499375,5.39804321386628e-14,True,down
WBGene00010560,0,1.0,PFOSA,-0.967485281,5.49790083452744e-14,True,down
WBGene00016913,0,1.0,PFOSA,-0.816835938,5.6168715527602404e-14,True,down
WBGene00000179,0,1.0,PFOSA,-0.996190953,5.74123598841803e-14,True,down
WBGene00000933,0,1.0,PFOSA,-0.898533284,5.77236172879867e-14,True,down
WBGene00008428,0,1.0,PFOSA,-0.759071596,6.062121462902751e-14,True,down
WBGene00000877,0,1.0,PFOSA,-1.052504197,6.208880150937761e-14,True,down
WBGene00017085,0,1.0,PFOSA,-0.871384788,6.4634789081431e-14,True,down
WBGene00006700,0,1.0,PFOSA,-1.025978571,6.50020338231126e-14,True,down
WBGene00019893,0,0.9666666666666667,PFOSA,-0.92237954,6.816567887203061e-14,True,down
WBGene00002037,0,1.0,PFOSA,-1.069966031,6.816567887203061e-14,True,down
WBGene00011182,0,1.0,PFOSA,-1.209540116,7.14086132882056e-14,True,down
WBGene00011638,0,1.0,PFOSA,-1.06111724,7.28764094613785e-14,True,down
WBGene00006936,0,1.0,PFOSA,-1.158623202,7.41080369172582e-14,True,down
WBGene00003926,0,0.9666666666666667,PFOSA,-0.9586652,7.441229190618e-14,True,down
WBGene00004461,0,1.0,PFOSA,-0.977743675,7.441229190618e-14,True,down
WBGene00011059,0,1.0,PFOSA,-1.415630438,7.70725971475213e-14,True,down
WBGene00001089,0,1.0,PFOSA,-0.952428399,7.72370356736286e-14,True,down
WBGene00002256,0,1.0,PFOSA,-1.331650254,7.88927741854855e-14,True,down
WBGene00016140,0,1.0,PFOSA,-0.642955366,7.89708975780841e-14,True,down
WBGene00000731,0,1.0,PFOSA,-4.274752223,8.034325557215871e-14,True,down
WBGene00012123,0,0.9,PFOSA,-1.804292099,8.06317432042778e-14,True,down
WBGene00020600,0,1.0,PFOSA,-1.030313227,8.20270696660783e-14,True,down
WBGene00009367,0,1.0,PFOSA,-1.270840501,8.20270696660783e-14,True,down
WBGene00013668,0,1.0,PFOSA,-1.197137019,8.25157530548786e-14,True,down
WBGene00008646,0,1.0,PFOSA,-0.842005525,8.51829489722736e-14,True,down
WBGene00018362,0,1.0,PFOSA,-1.168627416,8.81076340340647e-14,True,down
WBGene00003799,0,1.0,PFOSA,-0.941343898,9.078539776886371e-14,True,down
WBGene00021073,0,1.0,PFOSA,-1.119865788,9.5103433883532e-14,True,down
WBGene00013983,0,1.0,PFOSA,-0.994329209,9.6617809738057e-14,True,down
WBGene00006915,0,1.0,PFOSA,-0.936472793,1.00832217359057e-13,True,down
WBGene00001333,0,1.0,PFOSA,-0.753249597,1.04201630556015e-13,True,down
WBGene00020437,0,1.0,PFOSA,-0.966877733,1.05770269221762e-13,True,down
WBGene00004411,0,1.0,PFOSA,-0.667575591,1.06098657896919e-13,True,down
WBGene00004156,0,1.0,PFOSA,-2.681776063,1.06713404822499e-13,True,down
WBGene00003928,0,1.0,PFOSA,-1.019632587,1.09506821544881e-13,True,down
WBGene00015777,0,1.0,PFOSA,-1.133844466,1.0960830269043199e-13,True,down
