WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011671,3,0.9,PFOS,8.28534042226992,5.17108674522083e-22,True,up
WBGene00022813,3,0.9333333333333333,PFOS,4.16106243659853,4.25438872180918e-20,True,up
WBGene00001756,3,1.0,PFOS,6.92360991798049,2.41453685281469e-19,True,up
WBGene00015044,3,0.8,PFOS,5.42810429220751,4.66145640981904e-16,True,up
WBGene00011672,3,0.9,PFOS,3.12432774862309,2.3060803217187703e-15,True,up
WBGene00017480,3,1.0,PFOS,1.20237085009835,8.55750596777564e-15,True,up
WBGene00008273,3,0.8666666666666667,PFOS,1.61632062529035,1.06559080866361e-14,True,up
WBGene00019516,3,1.0,PFOS,2.4562340350198,6.39322329523822e-13,True,up
WBGene00006890,3,1.0,PFOS,1.11094675064359,5.96533370129099e-12,True,up
WBGene00007072,3,0.9,PFOS,2.66223117030005,6.29840298960178e-12,True,up
WBGene00019645,3,0.5333333333333333,PFOS,2.18520412688943,7.0921943588815796e-12,True,up
WBGene00015045,3,0.6333333333333333,PFOS,5.82519249680254,1.1536352839749099e-11,True,up
WBGene00000977,3,0.5666666666666667,PFOS,2.31660022672834,1.9842395881966897e-11,True,up
WBGene00016863,3,1.0,PFOS,3.74201892580818,3.9566684620466294e-11,True,up
WBGene00000986,3,1.0,PFOS,2.97429069786641,1.91470204242645e-10,True,up
WBGene00010706,3,0.5333333333333333,PFOS,2.27869558034374,4.3776418814269006e-10,True,up
WBGene00007811,3,1.0,PFOS,1.2548247654627,4.3776418814269006e-10,True,up
WBGene00001781,3,0.9333333333333333,PFOS,2.92890082120891,4.59848768358304e-10,True,up
WBGene00007810,3,1.0,PFOS,1.45944307523877,1.5112247066414502e-09,True,up
WBGene00020895,3,1.0,PFOS,0.907223577682579,7.2146517472505305e-09,True,up
WBGene00015930,3,0.8333333333333334,PFOS,0.973042981011817,9.8527330262241e-09,True,up
WBGene00012531,3,1.0,PFOS,1.14490478675093,2.48497548747878e-08,True,up
WBGene00001262,3,0.9333333333333333,PFOS,0.782148248190588,3.33788995340294e-08,True,up
WBGene00020909,3,0.6666666666666666,PFOS,1.96426820468691,3.41884251357822e-08,True,up
WBGene00009110,3,0.9,PFOS,2.00705108752821,2.27854286976008e-07,True,up
WBGene00003696,3,1.0,PFOS,1.3394020665242,2.72354330467391e-07,True,up
WBGene00011190,3,1.0,PFOS,2.12877813436689,3.83893499952016e-07,True,up
WBGene00019675,3,0.6,PFOS,5.85934256018126,1.14190129959339e-06,True,up
WBGene00018430,3,1.0,PFOS,1.13700519731069,1.23512904203472e-06,True,up
WBGene00017431,3,0.9666666666666667,PFOS,0.864733112141737,1.56237923831283e-06,True,up
WBGene00018226,3,0.9666666666666667,PFOS,0.392752647304397,1.66632608024935e-06,True,up
WBGene00020587,3,1.0,PFOS,0.814699503837291,3.18798565981924e-06,True,up
WBGene00043097,3,1.0,PFOS,1.13006083348406,3.3681475197094e-06,True,up
WBGene00016174,3,0.9,PFOS,1.24192834083133,2.72991534611583e-05,True,up
WBGene00011798,3,1.0,PFOS,1.49101479286579,3.65071964894709e-05,True,up
WBGene00017515,3,1.0,PFOS,0.973225426116246,5.88986673761687e-05,True,up
WBGene00019965,3,1.0,PFOS,0.604968550371404,6.84834684442789e-05,True,up
WBGene00044481,3,1.0,PFOS,1.02977439941873,7.8318654904314e-05,True,up
WBGene00011756,3,1.0,PFOS,0.460432288679412,0.0001960906752589,True,up
WBGene00003409,3,1.0,PFOS,0.646783885568186,0.0002047573961953,True,up
WBGene00011002,3,1.0,PFOS,1.18350438026312,0.0002433058963124,True,up
WBGene00008602,3,1.0,PFOS,1.45306688421133,0.0002832855362923,True,up
WBGene00017336,3,1.0,PFOS,1.38852193313874,0.0003968443644062,True,up
WBGene00010665,3,1.0,PFOS,0.729919747180955,0.0004293851622865,True,up
WBGene00001792,3,1.0,PFOS,1.97171127697393,0.0007312539762829,True,up
WBGene00011799,3,0.9666666666666667,PFOS,1.099644661112,0.000755841261362,True,up
WBGene00044514,3,0.9333333333333333,PFOS,2.06361922473827,0.0010919923397023,True,up
WBGene00006418,3,0.9666666666666667,PFOS,1.37634172375124,0.0015402788841633,True,up
WBGene00007605,3,0.9666666666666667,PFOS,0.898087663687572,0.0024721829090309,True,up
WBGene00018334,3,1.0,PFOS,0.770045058544225,0.0025290660391601,True,up
WBGene00019022,3,0.8333333333333334,PFOS,0.593075328099578,0.0025290660391601,True,up
WBGene00017510,3,1.0,PFOS,1.14189305044926,0.0025467490046291,True,up
WBGene00008678,3,1.0,PFOS,1.37486144843888,0.0025476862043337,True,up
WBGene00011009,3,0.9666666666666667,PFOS,2.13019897579621,0.002918085592024,True,up
WBGene00016335,3,1.0,PFOS,0.505934136426432,0.0039325478744294,True,up
WBGene00016506,3,1.0,PFOS,0.738438296355586,0.0041677252613271,True,up
