WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00010904,1,0.9666666666666667,GenX,4.050072861,1.07695237254004e-26,True,up
WBGene00000372,1,0.9666666666666667,GenX,12.24873221,3.6935018648465396e-26,True,up
WBGene00011673,1,0.6,GenX,7.264106021,2.3264346824033e-25,True,up
WBGene00019515,1,0.9333333333333333,GenX,5.367131622,1.0330519534667601e-24,True,up
WBGene00018913,1,1.0,GenX,14.40683536,1.47897614411063e-24,True,up
WBGene00002260,1,0.9,GenX,5.703368147,3.24771181175386e-24,True,up
WBGene00021567,1,1.0,GenX,16.03336921,6.2667607530929004e-24,True,up
WBGene00003995,1,0.9666666666666667,GenX,3.360770421,2.4444014234720897e-22,True,up
WBGene00011800,1,0.9666666666666667,GenX,4.701560745,1.46950672256497e-20,True,up
WBGene00000412,1,0.9666666666666667,GenX,4.05947068,6.16740619119957e-20,True,up
WBGene00017244,1,0.9666666666666667,GenX,2.480838126,1.22388563059318e-18,True,up
WBGene00018206,1,0.9666666666666667,GenX,3.036970483,2.5596089384273002e-18,True,up
WBGene00008043,1,0.9666666666666667,GenX,2.9175921,9.86847005160372e-16,True,up
WBGene00020592,1,0.9666666666666667,GenX,1.381994998,1.16909547028561e-15,True,up
WBGene00011676,1,1.0,GenX,1.910033684,4.17032119225395e-15,True,up
WBGene00015449,1,1.0,GenX,2.700195203,2.02387822154774e-14,True,up
WBGene00004001,1,0.9666666666666667,GenX,1.610665707,3.41109465292914e-14,True,up
WBGene00010238,1,1.0,GenX,2.122759631,1.1587851230738999e-13,True,up
WBGene00016450,1,1.0,GenX,-1.391162195,4.66481185744359e-13,True,down
WBGene00018333,1,0.9333333333333333,GenX,2.523763121,7.62388804522185e-13,True,up
WBGene00007073,1,0.8666666666666667,GenX,1.958077839,1.43551616571722e-12,True,up
WBGene00011675,1,0.9333333333333333,GenX,3.737857917,2.11773281724938e-12,True,up
WBGene00007364,1,0.9666666666666667,GenX,5.67288553,7.616286763958769e-11,True,up
WBGene00009048,1,0.9,GenX,-1.666157813,7.616286763958769e-11,True,down
WBGene00019968,1,0.6,GenX,3.227387635,8.332362551404889e-11,True,up
WBGene00008634,1,0.9666666666666667,GenX,-1.516506026,5.45011173668791e-10,True,down
