WB_id,consensus_module,consensus_strength,chemical,logFC,FDR,is_detected,direction
WBGene00011673,1,0.6,PFOS,8.69891402252418,2.19331115003797e-27,True,up
WBGene00010904,1,0.9666666666666667,PFOS,3.80272118829029,4.06451738408006e-26,True,up
WBGene00018206,1,0.9666666666666667,PFOS,4.91000177164173,7.577400907631341e-25,True,up
WBGene00000372,1,0.9666666666666667,PFOS,9.56997458188962,1.74410280458749e-22,True,up
WBGene00019515,1,0.9333333333333333,PFOS,4.36248550996964,6.93632402873221e-22,True,up
WBGene00018913,1,1.0,PFOS,11.2527505787342,1.01898688770956e-20,True,up
WBGene00000412,1,0.9666666666666667,PFOS,4.25242496898274,1.5557287322158e-20,True,up
WBGene00021567,1,1.0,PFOS,11.7211031320085,2.49110357321601e-20,True,up
WBGene00017244,1,0.9666666666666667,PFOS,2.7453432007508,5.12816051457902e-20,True,up
WBGene00011800,1,0.9666666666666667,PFOS,4.18583401912838,3.6418983592445e-19,True,up
WBGene00020592,1,0.9666666666666667,PFOS,1.70848568880242,6.726394587067931e-19,True,up
WBGene00003995,1,0.9666666666666667,PFOS,2.55543879902731,1.2961954867970299e-18,True,up
WBGene00019886,1,0.9666666666666667,PFOS,7.3530167163303,1.64167956817936e-16,True,up
WBGene00022261,1,0.9666666666666667,PFOS,2.6885298196373,8.55750596777564e-15,True,up
WBGene00019968,1,0.6,PFOS,4.02105204268227,3.06353504130537e-14,True,up
WBGene00016340,1,0.9666666666666667,PFOS,6.02969934529369,4.72706091254223e-14,True,up
WBGene00008043,1,0.9666666666666667,PFOS,2.35444429431723,2.63573515204138e-13,True,up
WBGene00044811,1,0.9333333333333333,PFOS,2.65999989282495,4.57644146845067e-13,True,up
WBGene00007073,1,0.8666666666666667,PFOS,1.88828970346967,4.39059761443636e-12,True,up
WBGene00002260,1,0.9,PFOS,2.76475574025881,5.17220247737686e-12,True,up
WBGene00004003,1,0.9666666666666667,PFOS,1.52337097520549,7.50568300509997e-12,True,up
WBGene00007946,1,0.9666666666666667,PFOS,4.12933922348278,1.03898955975386e-10,True,up
WBGene00011676,1,1.0,PFOS,1.32983819267789,2.12617136414948e-10,True,up
WBGene00010470,1,0.9333333333333333,PFOS,1.95428163698318,5.53747895035435e-10,True,up
WBGene00009165,1,1.0,PFOS,1.01370812624564,1.41656131512528e-08,True,up
WBGene00009048,1,0.9,PFOS,-1.3329832727001,2.48497548747878e-08,True,down
WBGene00013901,1,0.9666666666666667,PFOS,1.87650432686572,3.41884251357822e-08,True,up
WBGene00008810,1,0.9666666666666667,PFOS,2.31629337970954,5.1208120806639e-08,True,up
WBGene00015693,1,1.0,PFOS,1.38844015139965,2.86259670011367e-07,True,up
WBGene00019089,1,0.9666666666666667,PFOS,3.65308320734836,3.14530264536298e-07,True,up
WBGene00007331,1,1.0,PFOS,-0.897384178483835,9.33276970011337e-07,True,down
WBGene00008296,1,0.8666666666666667,PFOS,1.08860098314751,1.47195566362248e-06,True,up
WBGene00019100,1,0.9666666666666667,PFOS,1.38176913326546,4.74022066133528e-06,True,up
WBGene00009706,1,0.9666666666666667,PFOS,-2.40262818439311,4.86611656944006e-06,True,down
WBGene00001754,1,0.9666666666666667,PFOS,1.07017570764781,7.24696084707543e-06,True,up
WBGene00019164,1,1.0,PFOS,0.546087521165218,1.91232801630762e-05,True,up
WBGene00011675,1,0.9333333333333333,PFOS,2.27841966791579,2.28187328893228e-05,True,up
WBGene00004990,1,0.9,PFOS,-0.482623803891714,2.42771850922515e-05,True,down
